Municipality code;Tasa2007(x10000);Tasa2008(x10000);Tasa2009(x10000);Tasa2010(x10000);Tasa2011(x10000);Tasa2012(x10000);Tasa2013(x10000);Tasa2014(x10000);Tasa2015(x10000);Tasa2016(x10000);Tasa2017(x10000);Tasa2018(x10000);Tasa2019(x10000)
68190;7.61637826;20.36102838;5.750257248;19.88430947;11.98106991;43.81389526;34.23943788;47.77260241;30.07066607;25.46303313;8.23924321;11.23015753;159.7037037
68207;0;3.294350189;0;27.63778247;1.618384852;0;1.608492842;6.458905216;6.522093592;1.668613382;0;0;8.713837574
68209;84.92569002;0;27.53872633;81.9112628;13.56852103;3.347840643;26.52519894;49.30966469;13.08044474;19.41747573;38.52327448;18.99335233;37.11722858
68211;2.396357537;4.761904762;16.56020819;124.2381622;13.94700139;2.310536044;124.2521859;34.75440222;66.30357566;96.75018606;10.49317943;16.30877956;35.29731197
68217;1.569119724;3.12061164;1.553760099;72.71039604;4.641089109;0;1.561036528;4.799232123;1.689189189;20.09499452;42.96875;13.95812562;3.992812937
68229;0.849545493;1.690474178;44.40348525;33.1922662;8.233163181;6.529546197;23.52750284;14.52432825;12.86897772;17.59859211;1.594514869;6.290791853;5.373042677
68235;11.60949868;50.91061775;15.15072358;9.945040565;1.083599718;47.32771557;42.17679105;8.582217645;7.087172218;17.47892248;4.930966469;31.0766877;77.51575998
68245;0;0;8.183306056;0;0;7.961783439;0;3.9793076;16.13553852;12.45330012;4.397537379;0;9.438414346
68250;1.842638659;1.842978253;0;1.834862385;0;0;5.690440061;5.69259962;1.902587519;1.905487805;1.906214258;0;81.40610546
68255;26.40651361;9.449734681;9.362621534;55.6784924;5.658909245;27.35882147;108.2175522;51.67236925;43.61283061;50.79410502;34.23160961;92.61284912;55.46751189
68264;0;3.529827038;3.512469266;14.04987706;6.99790063;0;7.02247191;3.542330854;0;0;0;0;3.895597974
68266;4.915212583;63.33739342;9.687575684;21.68152252;4.814636495;2.386065378;2.393489708;4.833252779;191.6853373;76.33587786;2.801905296;0;17.42160279
68271;0;0;0;0;0;0;4.691898655;3.171079753;0;1.691474966;1.768033946;0;1.795654516
68276;80.8753568;33.08278441;81.8561879;168.1160895;12.93469958;21.3696558;97.60297025;107.915825;44.79802271;47.91846521;13.72457046;11.92046175;43.22814485
68296;0;0;6.544502618;114.379085;3.274394237;6.581112208;124.8767663;19.82160555;9.950248756;33.8066261;3.43997248;3.465003465;20.81165453
68298;2.497502498;2.474022761;4.924895346;107.6584292;7.299270073;14.53840562;26.57004831;12.04529029;12.07437817;12.16249088;7.423904974;0;2.49500998
68307;55.82385088;33.08151202;68.14229034;129.8193583;15.76075705;23.53641202;118.3439716;85.10333044;47.13250263;29.72972973;10.19036883;11.09704931;39.19852796
68318;0;0;1.391594768;2.780481023;1.419849496;0;0;6.142506143;6.218905473;9.609224856;3.316199635;3.38066261;1.694915254
68320;0;0;0;0;0;3.46800763;132.3350165;136.355587;11.05175907;17.89976134;2.143622722;0;8.942544154
68322;8.492569002;8.438818565;4.185851821;95.3961012;16.50846059;4.120313144;32.88121661;12.33045623;4.158004158;4.198152813;4.233700254;0;129.4903926
68324;0;4.40431623;2.184359983;30.40834057;0;0;2.153779884;2.157497303;0;0;0;0;2.380952381
68327;2.230649119;28.50252138;21.50537634;79.8654897;0;12.19760114;4.061738424;6.067961165;4.038772213;2.00080032;1.986491855;0;34.4695519
68344;45.06349857;0;64.67259499;56.49717514;0;0;43.15925766;8.631851532;17.2860847;8.673026886;0;4.295532646;4.257130694
68368;0;0;0;0;0;0;0;5.875440658;0;8.854781582;8.990110878;2.992220227;20.97692538
68370;0;0;0;0;0;7.552870091;44.97751124;7.547169811;7.61614623;0;0;7.610350076;22.64150943
68377;1.397233478;1.39256371;0;1.379310345;1.387925052;0;4.271070615;1.431229426;2.912055911;9.033423668;1.577287066;0;42.11208293
68385;4.355400697;24.54873646;4.314684309;24.40074638;4.326195111;28.55887522;8.949213215;27.86162062;93.496953;9.988195769;1.907123105;0;103.9877886
68397;3.53169698;5.257623554;1.747946163;8.716875872;0;0;8.915834522;1.797914419;1.834862385;0;0;0;4.064214591
68406;40.20467836;46.65021369;39.22151241;34.22954273;6.603313141;15.70915619;52.80582232;107.9309242;113.9866843;53.64969019;15.7309999;8.844269153;68.60586395
68418;41.40786749;13.43484102;63.33630687;24.88225362;11.48511353;15.8116655;157.6105886;56.54557916;37.28869738;19.61861414;10.41744177;4.253509145;11.73627891
68425;0;0;0;3.602305476;0;0;3.676470588;0;3.825554705;0;0;9.212344542;0
68432;5.703323482;4.116708691;3.575807111;23.81555612;2.511174728;1.989554837;7.903576368;10.80815524;1.956564273;4.386178664;1.93620214;0.477440917;2.343127607
68444;18.24212272;0;6.557377049;69.09031091;5.191209552;7.635044856;30.11443485;24.31118314;14.19014798;38.56302009;30.42596349;2.009646302;26.00520104
68464;3.590986624;1.784917448;1.77430802;5.299417064;4.401021037;0.877192982;3.499562555;9.683951052;0.895575855;9.19878576;0.945447669;0.949938254;2.836611195
68468;1.791793585;3.570153517;1.773993259;5.320092215;0;0;0;0;0;0;2.34962406;0;0
68498;11.79709005;3.913128546;3.888780867;143.3275228;9.65623793;19.23076923;13.35877863;15.16012886;13.06701512;5.503577325;7.190364911;1.766472355;6.968641115
68500;6.435006435;2.753809436;0.915834783;87.6632271;9.183579759;17.69417024;151.0177282;56.36449037;96.58664666;91.89797449;8.423811307;15.74074074;29.08033442
68502;12.06480524;0;1.7067759;8.513536523;0;1.724137931;3.47886589;1.776830135;11.17942985;12.21249746;0;0;2.432498176
68522;5.803830528;0;11.85536455;29.56830278;0;14.16430595;21.94586686;14.68428781;96.58246657;14.85884101;7.446016381;0;21.64502165
68524;0;4.106776181;12.24989792;56.98005698;8.093889114;0;103.7924152;11.97126895;40.04805767;60.09615385;8.016032064;0;23.21981424
68533;58.3090379;21.13606341;10.48218029;33.81893861;7.761966365;12.88659794;91.76650523;42.41516966;38.61003861;32.22836096;2.213858756;10.7434465;35.61701236
68547;68.14886419;30.53069054;82.40668771;122.884358;9.517345753;30.08377173;87.8195168;81.92199893;43.06533953;23.93597624;11.2335971;15.41391941;53.43889721
68549;40.72283024;22.77904328;25.22068096;75.28230866;15.03006012;0;49.10385465;49.89308624;22.34636872;37.63328455;5.991611744;1.93723363;13.24503311
68572;1.339853956;1.998667555;1.325381047;17.85596191;0.665911966;0.676589986;26.63934426;4.101722724;1.368082632;102.0617851;14.40823328;0.682407534;6.105834464
68573;5.843681519;0;4.336513443;12.9795212;44.07227854;56.84436933;68.20647962;12.22680727;4.442470013;0;4.052411185;3.926701571;48.4323222
68575;23.61311294;28.62886033;9.697557428;18.13072251;10.65676095;32.59250062;14.70956435;13.46232115;14.37230519;6.849741578;1.239310943;3.659540728;14.59549625
68615;31.53745072;20.68446785;15.00150015;35.56054651;3.755445396;12.49006472;36.50606533;53.28867235;32.37231976;15.24971407;15.26135063;24.58582344;44.49263441
68655;31.33183689;12.55492781;8.955223881;32.67973856;6.485331706;52.2818865;48.10709057;23.91860935;16.94252574;25.25172817;16.68469025;92.27045833;24.78826689
68669;0;0;0;0;0;8.890645066;3.956478734;3.991617603;9.181799633;58.53554704;3.360591464;0;2.322071288
68673;25.65418163;2.562788314;0;7.637474542;0;7.903055848;2.671653754;0;0;0;6.740815639;16.94915254;10.14541765
68679;69.9224298;40.74997291;24.71470632;191.5659827;8.005393107;10.9490559;46.31663007;94.51651169;67.95122405;70.70447366;10.90651301;14.99009583;24.9862145
68682;10.1488498;0;16.66666667;19.92031873;3.303600925;0;19.97336884;6.763611769;14.22981145;0;0;4.462293619;4.514672686
68684;12.17779582;0;2.003606492;16.00320064;4.024954719;6.142506143;24.81389578;14.54394349;12.61829653;23.72735116;2.236135957;6.869704603;13.91143056
68686;3.680529996;7.283321194;3.601008282;0;0;3.531073446;10.54852321;7.064641469;3.567606136;0;0;0;28.06736167
68689;16.58925017;13.59659494;10.81776452;8.154231464;13.22284908;46.33948184;28.30016432;64.32338506;42.36771519;23.46702426;6.399902478;16.90157849;61.3515293
68705;0;0;0;0;0;8.49617672;17.05029838;4.27167877;8.499787505;4.24808836;8.503401361;0;4.12371134
68720;20.02670227;0;0;165.5052265;0;47.629357;56.86789151;9.015100293;2.418379686;166.442953;0;8.852168781;47.15590922
68745;42.2705314;36.70999107;5.898545026;41.16436342;9.833808634;23.8616027;162.7883751;82.08208208;10.03613007;5.01655463;3.011443485;6.970722964;25.64608404
68755;26.54984734;11.87648456;76.003276;179.5413888;14.5137881;30.3650195;144.9505706;55.36923369;89.34208865;56.37795276;8.171732093;7.463150693;153.4961323
68770;0;0;3.810612556;58.86821117;20.84912813;7.594456047;49.6325284;13.48487767;140.6387343;78.31086439;49.04413973;12.95982454;104.1046996
68773;7.490636704;20.24722933;19.06173885;78.08378179;14.78040541;0;3.17998728;3.238341969;1.130965845;3.677822729;0;1.388503194;1.407855836
68780;13.35470085;0;0;10.45478306;2.592016589;0;5.13478819;0;5.103342689;2.540650407;0;5.031446541;17.60120694
68820;7.240081089;1.443834825;8.616975442;15.73676681;0;2.858367872;10.00142878;10.01144165;1.426737052;5.660110372;0;0;7.934408887
68855;9.226794612;0;9.044862518;53.78271782;16.0313502;26.45502646;76.94998251;55.60382276;8.607333448;25.579809;5.051355447;4.930966469;54.64480874
68861;3.838771593;2.36294896;2.328397131;5.502820195;1.345050215;5.229213875;3.421874332;1.694628029;4.215318467;2.512457602;0.416441094;1.231729348;17.30869863
68867;5.48245614;0;0;32.05128205;0;5.257623554;5.291005291;10.43296818;10.35196687;0;0;9.460737938;4.66853408
68872;17.83998902;6.772314777;10.70234114;101.8788039;7.869884575;2.590673575;41.08885465;39.59637246;25.42265158;24.16995293;7.650133877;142.2583513;70.64463227
68895;8.191685439;10.17811705;7.071421356;73.35209003;5.986828976;6.949270327;26.83363148;25.12562814;8.1799591;21.80006229;11.57042179;2.112824847;45.22983065
70001;21.97423241;19.51134047;22.9989528;29.65508314;28.95703991;49.28056578;89.03576083;116.8653403;53.01281905;16.63887247;8.690153501;13.14022601;128.8398137
70110;11.70088288;2.108147992;4.184538132;17.63119685;1.030396703;7.171396373;22.3873003;30.36437247;33.13918458;3.975352813;2.935420744;0;32.62794817
70124;5.470459519;3.052270126;0.750863493;16.26978258;6.552602839;0.712859994;11.21469125;12.48006656;16.46881219;0.678288001;2.013828288;3.939334253;29.35920347
70204;12.10328133;14.35469137;37.0749169;8.825012607;17.48688484;12.39464551;25.8493353;20.74182528;9.68054211;5.999520038;2.371354043;1.159689203;43.82929642
70215;7.2663617;6.878142247;10.06902152;14.65992203;14.86596653;10.01223718;35.05060233;28.70408131;8.408464521;4.311340365;1.972566157;2.820204539;69.15170064
70221;0.996810207;4.011231448;9.950248756;0.978665101;52.12282032;13.48072257;14.02640264;110.5135195;7.897854416;10.26260187;2.856653145;5.479452055;67.75354647
70230;2.417210539;9.551098376;30.72559679;4.682744088;25.62310738;9.229349331;45.86104105;52.48744865;86.30479219;13.57466063;0;0;44.08199251
70233;1.111111111;3.297428006;27.15620248;4.305241632;3.190131859;1.051414152;14.56967426;24.84729268;6.174745292;0;0;8.045052293;65.58981889
70235;3.262465336;1.076368333;5.330490405;3.169572108;3.142183818;3.116721209;11.83919288;13.68543768;18.79978232;0.960153625;0;0.45491766;11.46738411
70265;12.39387742;7.351139427;1.818181818;7.182188173;1.180637544;11.02088167;7.446869451;37.02859747;17.09206928;11.41813199;9.72985348;11.8556992;16.48532806
70400;1.814223512;0.897746656;13.31085278;7.032967033;11.32305548;6.913238852;18.00102863;20.42727041;24.45400118;8.359806052;0;35.63041542;47.24037477
70418;11.78701379;10.65232829;10.5374078;11.39403547;5.835440576;13.25757576;6.977068701;12.42007452;20.53200712;0.902160675;1.338688086;3.496503497;62.76686593
70429;1.53313096;1.518695137;2.704733283;10.40954109;2.35640648;4.377900359;2.602359473;4.29688619;9.079044431;1.68458882;1.113089938;7.094133697;7.453945267
70473;13.97881107;2.912055911;20.88584804;34.22948014;21.90193585;32.3419813;37.91602303;14.11532218;11.34188701;4.184392217;2.043735949;1.327933072;54.21103582
70508;25.64807181;14.52960407;36.05715058;37.14810008;4.459109962;21.3684726;36.48823032;23.12858604;2.224001423;3.55255562;1.77014648;4.80958419;65.66442025
70523;11.52642845;4.073983541;22.6207788;16.0115283;8.746819338;18.12593585;19.5480491;40.25390927;6.861848124;2.983516074;0.728809854;21.255491;51.93030407
70670;37.87301103;38.86270184;29.23759261;31.8768084;25.74190102;33.93011839;45.90429074;58.45491957;70.72556649;24.64378529;8.147267362;10.33257992;68.69685419
70678;3.168567807;1.946737268;0.768196658;13.28979344;6.391217715;2.23588597;27.33350571;7.690617447;9.430882513;6.466910972;2.849814762;1.046280473;26.97903149
70702;14.44506861;15.2012161;22.29654404;13.42069946;14.91248725;2.34082397;30.24193548;24.65711204;60.53176002;5.317936641;0.75289866;2.955301071;57.58710049
70708;27.30234047;23.56902357;17.28046379;33.40346215;7.526250092;18.81209819;25.43697082;35.95822341;73.11727508;16.39811778;7.065514988;9.016507144;40.84112465
70713;0.205977466;1.631887073;1.818438971;1.602724632;1.589225054;1.380915744;9.801615306;7.812805188;12.50781739;3.155009564;1.203007519;1.007394274;25.18691867
70717;5.7846937;4.582951421;5.106093271;8.438818565;2.231395738;5.543237251;33.0669606;8.220979941;13.10902338;4.353741497;1.628576082;2.151694459;60.78224101
70742;2.926448592;7.12389094;4.181812333;2.234565537;0.634014899;3.471564729;11.00732774;27.04657672;6.656523393;3.215744284;0.977485256;0.649920385;58.66411605
70771;2.009484768;0;1.549606787;4.963347587;0;3.305906553;5.059814233;25.3788962;4.598514326;3.846557331;0.692281066;2.030319437;17.18837801
70820;3.670949441;10.56279914;7.190717437;13.92983252;9.959839357;6.697923644;10.13331644;42.15957715;36.26926805;13.04428847;6.161619274;3.037482534;33.97609752
70823;9.116231957;3.504205046;9.897070467;16.62916952;9.643201543;8.53201877;20.58864817;38.59388078;40.48582996;7.026419337;2.360717658;5.623506256;111.6704805
73001;20.73123645;11.1764449;36.35683799;129.5253259;18.75103041;46.54620809;110.7103437;60.8824719;101.8322391;43.05518014;11.56217148;11.32855646;95.6934229
73024;5.83090379;1.9462826;9.742790335;54.70887065;1.933861922;111.3671275;53.53728489;3.85133834;9.838646202;8.205128205;0;2.200704225;15.57979079
73026;52.23963543;33.37783712;42.32568501;46.875;15.6459544;33.60967959;194.2728804;126.4108352;120.3178207;72.07413339;49.47646991;77.0380591;289.3226177
73030;2.596053998;1.300728408;1.303101381;48.24618594;11.7478136;15.6698877;55.09641873;25.26259806;16.34209451;50.89058524;17.59788825;42.06098843;27.28926622
73043;0;0;0.928591327;3.714710253;1.884658877;0.965250965;5.864529372;11.75778954;4.891410683;5.863383172;3.925802336;0.978760889;13.84767557
73055;3.74728322;2.246349682;14.22688132;80.9049367;8.971291866;38.86397608;156.9272157;122.7177492;66.07598739;27.25001892;35.47193091;19.69124134;218.078638
73067;6.433971369;3.685180311;2.615473139;11.4690856;18.23866597;17.67794936;39.50719967;13.51843186;7.778872582;11.90229766;15.06024096;12.93326436;126.5954676
73124;0.508931752;0.510021931;1.532019201;26.59574468;4.603816052;3.072511266;4.642286068;9.411764706;9.585685377;6.461339651;1.626457034;0;3.795477959
73148;21.10199297;37.65148841;14.15929204;81.4159292;11.78133836;123.3262861;133.0998249;45.04504505;52.83867341;53.71146203;28.67677181;37.56054166;59.18882205
73152;2.848597066;1.421868335;0;1.433486239;1.467997651;1.526484506;3.124511795;3.135779241;1.566906926;10.99418879;4.729623207;14.12207751;25.29244388
73168;65.13162015;16.60646822;50.80860029;36.7934224;21.47678462;46.35465376;110.244199;82.1923341;34.57703442;15.60593025;10.57926464;18.26592809;162.9585682
73200;4.733727811;9.54084675;9.583133685;72.10671794;45.71153615;18.17961459;66.6828322;150.3394762;51.9888768;9.689922481;15.83049196;20.61105723;95.34153995
73217;5.747745806;7.557762902;5.76680483;74.38165734;12.70325203;6.232128455;87.45599407;51.92655027;70.44172018;38.46783434;24.06015038;33.31433832;69.88058381
73226;2.29226361;9.154365488;8.004574042;8.010986496;1.14416476;19.47754354;38.99529763;5.735260381;5.724753836;18.27109741;8.031206976;26.30074328;109.1805588
73236;1.279754287;0;3.623626042;138.4041401;7.203745948;8.378216637;58.64751646;4.779543554;5.975857536;1.196172249;0;0;3.636363636
73268;8.045052293;18.74925202;25.77112024;87.0732799;40.52906865;77.57395061;143.61258;187.0089787;99.46247937;32.56176117;39.76312538;59.72139473;257.4573613
73270;2.523022581;36.60691745;27.78479414;45.45454545;31.57761778;16.40171587;50.51142821;20.19691997;111.2094022;40.58338618;3.854554799;23.39789419;88.07045637
73275;0;2.47664874;0;0;0;51.51910794;127.5770925;55.30895512;26.44290096;12.7127622;15.53836918;60.58684702;89.09154683
73283;1.635697461;0.327257257;3.920799843;102.9986962;1.625804773;9.715340523;15.5088853;17.75338928;16.12071189;13.21046527;18.72236031;14.80575493;76.46832027
73319;6.351589341;26.30894215;19.1104934;54.21075518;15.94156691;39.4282898;184.7011675;74.80786651;58.42431396;40.39859952;42.10462545;78.02064359;219.6429659
73347;0;0;0;2.249465752;0;0;0;2.312406059;0;1.252034556;2.647253475;0;0
73349;4.393351395;28.25999193;59.59387875;69.96096914;23.55279137;22.37054423;127.8424746;55.1076263;32.28591808;26.54458721;26.93602694;21.46357267;99.24750864
73352;4.849660524;6.758713913;27.65328502;40.36421665;2.752293578;0.894134478;13.13140156;4.311088119;38.38935335;59.22666892;4.232266802;3.365020611;26.07013708
73408;4.260304612;4.271222637;63.10160428;77.81057151;12.34833029;62.71440823;138.322968;120.9157352;135.6078136;72.66268368;137.0158593;131.3664262;166.6845897
73411;3.55812795;2.140563682;10.24419297;76.82214005;8.824651784;9.302103707;61.13641813;16.49684619;118.9736966;229.7286891;51.07469674;26.10611046;52.15195433
73443;17.23408115;9.087879798;31.23673197;55.83051666;27.92885492;64.40999331;77.27765727;50.65337465;47.02657673;65.36648093;53.9083558;44.47974583;188.5306165
73449;18.64605576;107.377692;110.2552485;146.6674731;31.08870846;66.73881674;175.8906901;196.7447684;114.0583554;128.1459247;59.75927952;61.58309612;88.46226238
73461;0;0;0;2.432498176;2.43902439;0;17.11073087;0;0;7.336757153;2.437241043;2.431315342;7.265681763
73483;12.53918495;2.896451846;14.53417955;40.78624079;10.11122346;37.32503888;85.24808525;34.3596308;82.27677367;18.21739424;9.45754239;11.45938659;39.39682108
73504;7.505990358;5.702229572;30.37184218;28.38167679;5.987853212;8.621928438;30.34068252;21.12513022;12.41984865;11.54734411;6.665314284;10.6914786;114.0684411
73520;2.099296736;6.299874003;2.099076406;4.189797842;0;6.257169674;30.18946492;24.94283933;33.11943697;26.83455465;17.56561273;16.44398767;69.5794536
73547;1.782848993;1.760253477;5.215577191;24.09223886;22.12012932;79.20458375;84.70353762;42.27642276;28.41806126;72.31881828;9.079903148;13.41081806;173.6678047
73555;3.496231839;0.389347454;4.678362573;5.467468562;0.784929356;1.186098921;61.75038594;6.314626253;5.089855526;11.6836079;5.068818965;5.433938829;59.72464611
73563;1.135589371;3.393665158;14.68760592;22.59376412;6.768953069;49.48268106;40.54054054;29.3255132;32.92835245;16.07347876;6.997084548;14.12096964;37.90121995
73585;9.683666882;11.51079137;4.326819067;33.35750544;24.89225739;44.28216283;41.06203157;33.83140682;152.4228716;29.8606503;57.4057659;52.68524813;114.3367195
73616;2.386444992;0.398374632;1.197318008;7.603041216;1.20860527;2.040233403;13.17035025;16.19197874;13.04384415;8.143322476;11.36313972;1.756620263;100.6178288
73622;0;0;1.840603718;23.99409376;12.91989664;3.681885125;1.833180568;1.836884644;7.33406674;0;0;0;5.487470276
73624;6.955392748;2.317819396;9.274717121;27.32240437;15.70583888;15.2059718;129.7267458;39.96692393;19.29437707;30.76499219;10.61228256;10.61179293;67.2666543
73671;2.064267529;2.77027495;3.469571855;63.933287;6.949753284;20.11235176;66.55112652;27.72963605;36.74941062;33.2594235;29.15047196;109.4561829;476.1245675
73675;1.32144037;1.324942034;17.91401274;67.72458668;10.62205404;14.63447083;44.06168636;29.01288712;58.66924351;202.4641545;82.35738572;8.529776675;92.97927665
73678;8.833271991;6.626417317;3.687043728;74.58828742;11.8177118;10.3473762;48.84185599;64.41104612;84.99630451;36.13569322;73.27905255;56.81398952;149.0987315
73686;0;0;3.076449777;10.7891492;1.544878727;3.084040093;7.745933385;1.561524047;1.596678908;3.291097581;0;0;7.00525394
73770;8.845643521;8.896797153;6.677053194;22.42152466;18.3865778;9.626955475;12.34263145;64.61232604;50.20080321;25.39360081;124.5136187;49.82953055;137.2756072
73854;3.256798567;1.632120124;3.272251309;92.09011676;20.10723861;1.73852573;35.65697985;83.63636364;38.63134658;16.67593107;44.91858506;22.45088868;192.415468
73861;0;1.069976461;46.26640844;47.93550496;26.78571429;22.18200922;106.0445387;47.4503776;36.68430335;25.81501696;29.86674835;24.18662714;63.52442946
73870;0;0;0.917262888;11.93755739;0;0;0.926526452;0.944019636;5.872565332;12.30516817;4.257130694;4.308951847;15.19097222
73873;0;1.654807215;3.318400531;8.290499088;0;1.659475606;68.31056315;40.302267;5.145797599;7.133939718;3.767897513;1.950078003;5.974905397
76001;0.750052008;5.394732634;29.70094176;54.63412449;6.707891673;9.370040735;79.69088714;26.54464442;65.77180539;87.91851755;16.81164254;7.788504616;17.35451983
76020;1.596169194;3.971721344;0.787277594;61.54085846;5.37758316;3.780718336;11.9670905;29.64719834;27.87149773;53.84167637;12.27702751;2.844545584;8.457255621
76036;3.823674004;0.538822135;7.936088038;40.85432073;1.005126143;1.461560947;13.78589085;8.400616045;8.283097879;6.377260511;0;0.891424496;9.327115256
76041;0.979527868;17.94200369;10.08984769;22.50526719;5.826656956;3.528225806;22.08866287;12.93794959;45.22031759;11.44850897;3.962862319;4.011921137;8.646529859
76054;1.652346332;1.634788295;11.33236199;165.1170247;1.589319771;0;1.569858713;7.859163785;7.998720205;13.36675021;8.914244963;0;0
76100;0;0;0;0.618658748;0;24.78989056;21.02228362;20.93301435;44.82428879;41.21711723;13.02648719;1.248361525;9.476876422
76109;0.423623677;0.841609157;2.417203326;9.704142716;1.845813081;2.857256768;3.850098297;6.991896831;5.776544558;9.795713052;3.125544914;1.492595429;3.191551094
76111;2.210959556;6.230686975;20.22025033;82.75427453;9.601890834;10.29198441;35.55913113;37.73010558;21.78405854;39.362252;5.474713173;2.273707319;39.82356058
76113;0;1.824734273;9.032607714;35.32147009;8.410056657;10.07711181;33.90714658;21.15260091;56.41025641;26.61259663;11.71058135;5.345834361;32.37704918
76122;7.857002554;1.300136514;14.52034462;36.82946357;2.220319092;5.3363468;14.08715252;18.00663402;41.08968552;29.73108402;7.557540364;6.244579358;13.63207382
76126;7.184377245;1.281969105;12.59763165;105.1850019;12.15879385;5.966231132;10.61133054;13.39857859;3.453634951;5.120327701;1.691474966;0.553893874;9.355566562
76130;0.13955955;1.234771156;22.69319609;44.59947013;1.182312603;4.801391106;40.00820681;38.08178757;29.11690992;28.20841037;3.87159954;1.524639259;3.648734211
76147;0.475164724;4.012083451;11.49910823;65.50167445;10.07506307;3.794576791;73.76598326;31.91193807;29.29190015;28.93804119;6.939573477;5.452040463;22.98749597
76233;5.282767058;11.99269536;17.66264351;55.49126867;9.060315817;5.864803529;26.3072182;19.0308886;54.56035593;32.36896151;3.643924292;1.85785356;3.691701875
76243;0;0;0;13.05745279;2.98388701;13.82716049;0.984736583;13.82716049;3.013561025;18.73438801;6.567425569;1.122460433;10.34958602
76246;4.197271773;4.130951152;2.038320424;6.048387097;0.99950025;4.967216372;6.995802518;4.106776181;3.311258278;6.219679065;1.391594768;0;0
76248;1.551319591;1.353834252;14.21955766;12.96794248;2.077235389;2.613500597;31.51357864;12.15402464;24.66293982;33.14256737;7.19256289;3.895873915;2.463270872
76250;0;1.061007958;2.100619683;5.205080158;1.029654036;0;4.060089322;2.028809089;3.067171046;2.097095523;2.186987425;1.125365744;2.295947652
76275;0.179972644;1.430436104;41.02582318;57.42267315;6.977758395;7.421214318;76.91515297;61.15997801;37.81469075;33.46638546;5.793742758;5.228849305;50.78341653
76306;2.625498845;4.65212447;44.21630413;26.49867507;7.380073801;5.328940994;38.28850388;23.57489745;13.92046773;15.51519577;4.043853343;0;2.619172342
76318;4.686192469;4.336224149;12.92332163;42.70556158;3.24706952;3.850596843;35.62907587;39.77523834;19.99125383;27.19995055;8.887254451;3.314151427;14.36910642
76364;0;2.985627805;13.77972849;19.30677557;0.798180149;1.467365785;17.49498445;10.17330632;23.14758014;25.25142267;3.189072113;2.001538683;4.812407483
76377;0.889046942;0;0;2.536354413;0;0.817527796;1.595659805;0;4.300458716;2.01247736;0;0;1.217878456
76400;2.82113974;22.72019919;49.72665781;64.34217783;28.51509176;20.37758466;20.53021512;21.38719739;67.08007871;87.72717746;6.276150628;2.356198274;3.796285481
76403;0;0;0;0;0;6.095908968;10.16535647;18.48681958;9.165256627;13.42081718;2.385306512;7.392804337;12.51982305
76497;0;4.130240242;4.782727521;39.50415475;2.758050059;2.850220892;12.32062618;8.001745835;3.66703337;18.06548739;6.307655917;1.624431449;2.471169687
76520;5.590950026;10.71028515;66.25370667;38.98351744;7.655538128;4.40373706;20.92328532;25.41349373;22.26067548;39.27074491;5.414673766;3.00606366;18.03895277
76563;0.817644774;3.672420125;52.12805102;34.31976983;2.478724283;5.383357144;33.10224221;17.17853103;17.70097988;16.71533156;4.665366019;2.73023207;5.425935974
76606;0.67326466;1.316742379;6.454111269;17.77552057;1.873711823;2.461992983;4.277682718;5.504587156;11.1627907;17.85372697;19.58735962;0.653295878;3.922850605
76616;19.77433989;14.20293149;31.32867133;90.68288637;25.17099863;9.799651568;20.23848594;3.373819163;16.69847328;153.8752601;2.586318376;3.214607175;33.5852225
76622;8.596481174;6.507653566;20.38992235;94.34740751;8.391759833;7.189455465;7.110689737;6.549131585;54.63189137;22.09091877;5.964807635;1.358806424;17.13493078
76670;0.693625581;0.69032169;23.85008518;69.90186853;5.291005291;1.952362358;36.63945491;29.19152177;9.983153429;12.25189904;4.824217572;0;8.781173165
76736;5.152224824;2.786679671;6.456373363;74.7821712;2.491844871;1.568908712;7.134894091;8.23796589;6.933882079;20.69875353;2.102754609;0.23734365;5.05987519
76823;3.144060869;1.865671642;32.06511685;69.02027852;1.815541031;1.199256461;2.398369109;4.229862832;13.03295476;16.22533749;0.676223965;0;1.382456625
76828;12.72466995;5.211862198;5.135051864;36.98637078;2.998950367;4.446200968;2.452543287;14.18231612;21.65567477;35.15291518;6.197066722;3.120773952;26.73936979
76834;1.757562846;5.817058789;22.67097695;38.50797219;7.608550366;6.330973147;16.30012288;14.03648491;43.18108915;39.55213313;7.659808168;1.786679832;24.86364352
76845;36.41660597;0;3.530450132;33.1299041;3.452442603;0;1.724137931;0;0;64.5994832;1.855631843;0;25.8684405
76863;7.285089849;5.993766483;2.37304224;17.58499414;1.162790698;2.306273063;2.295157218;2.299379168;15.18691589;67.51780015;3.948927208;0;1.414427157
76869;0.994530085;0.971817298;35.1477154;77.99442897;1.8125793;2.645269377;19.83442566;2.542372881;9.966777409;30.95218702;2.403653553;1.570598398;6.241710229
76890;0.699643182;0.697885407;10.39933444;78.9130584;0;2.011667673;17.99040512;93.71081634;133.5852991;48.85888782;1.271455817;6.242586928;33.50499473
76892;0.430362042;8.236439291;27.54527955;61.77858976;6.060796054;5.775696693;40.4605969;19.24635332;24.66694629;29.82972606;5.644474633;2.422345203;16.43875874
76895;1.323872061;3.711066932;26.9179004;63.32757628;10.29256619;2.764096894;17.33832016;10.57550418;15.39589443;17.7330807;7.493171545;1.90816935;18.7243725
